1612225800000,33981.99000000,34052.39000000,33826.73000000,33849.46000000,560.81565100,1612226699999,19028305.90885129,12205,272.34450800,9241273.46245915,0
1612226700000,33849.46000000,33887.99000000,33734.03000000,33763.07000000,428.19149300,1612227599999,14480689.05307935,9838,197.09808300,6665680.99915431,0
1612227600000,33763.06000000,33769.22000000,33607.82000000,33664.33000000,481.90417500,1612228499999,16226907.99275154,13770,224.48011700,7559186.50716576,0
1612228500000,33664.33000000,33681.15000000,33572.00000000,33591.94000000,337.36352900,1612229399999,11343289.39222145,10957,153.28098400,5153869.62260039,0
1612229400000,33591.94000000,33722.21000000,33527.17000000,33573.55000000,542.43366800,1612230299999,18244463.54533024,13493,237.95072000,8003770.48099957,0
1612230300000,33574.04000000,33800.96000000,33509.00000000,33744.71000000,505.05208400,1612231199999,16978000.80043449,14732,265.61858900,8929401.65049423,0
1612231200000,33742.99000000,33848.94000000,33634.22000000,33660.92000000,474.40816800,1612232099999,15995759.96735299,13374,233.99089200,7888446.38383840,0
1612232100000,33660.92000000,33711.18000000,33617.51000000,33635.42000000,363.31750500,1612232999999,12227756.04777705,10881,164.20466300,5526771.24605298,0
1612233000000,33636.10000000,33783.98000000,33623.18000000,33695.83000000,552.71752200,1612233899999,18633329.35953304,13761,250.54438800,8446941.14239078,0
1612233900000,33695.60000000,33876.73000000,33555.49000000,33646.00000000,689.27405500,1612234799999,23197761.46175860,18168,383.40777400,12903256.88994229,0
1612234800000,33646.00000000,33665.81000000,33501.25000000,33639.40000000,543.49186800,1612235699999,18256960.82700096,13380,239.36751900,8040391.17671410,0
1612235700000,33635.98000000,33695.26000000,33600.00000000,33646.07000000,369.51198900,1612236599999,12433044.92206605,11090,146.12356700,4916843.95479716,0
1612236600000,33646.06000000,33700.00000000,33579.56000000,33661.08000000,355.12889400,1612237499999,11950992.11085017,10033,154.87449400,5212005.38010461,0
1612237500000,33661.08000000,33684.96000000,33522.71000000,33550.32000000,471.16083500,1612238399999,15822812.19239232,11640,222.54189200,7473860.86911551,0
1612238400000,33554.08000000,33622.86000000,33500.00000000,33604.94000000,442.41340300,1612239299999,14847224.14222579,8894,173.01554000,5806970.21436924,0
1612239300000,33604.75000000,33903.35000000,33597.08000000,33873.41000000,847.61916700,1612240199999,28644250.71843570,14058,442.85896600,14962101.43549949,0
1612240200000,33873.40000000,33963.29000000,33840.25000000,33847.87000000,482.19398000,1612241099999,16351686.23081167,12147,249.05334800,8445673.81395171,0
1612241100000,33847.87000000,33917.37000000,33812.65000000,33876.37000000,354.06088500,1612241999999,11992558.84688163,8261,141.49749000,4792831.63640630,0
1612242000000,33876.36000000,33920.00000000,33815.50000000,33844.25000000,288.03755300,1612242899999,9753602.55357754,11755,148.70319700,5035733.33096338,0
1612242900000,33844.24000000,33945.00000000,33770.00000000,33829.50000000,409.32733300,1612243799999,13857010.46605621,14061,181.93431200,6160683.54187847,0
1612243800000,33829.00000000,33947.36000000,33807.74000000,33947.26000000,441.14009500,1612244699999,14945623.13146749,13916,202.46279600,6860095.82320541,0
1612244700000,33947.97000000,34100.00000000,33883.65000000,33992.83000000,925.49542800,1612245599999,31482211.90375771,20285,518.54942800,17638665.26353498,0
1612245600000,33992.83000000,34050.57000000,33928.58000000,33976.98000000,575.56902100,1612246499999,19556438.15610785,17895,294.48728900,10006743.38509591,0
1612246500000,33976.97000000,34074.11000000,33940.40000000,33984.11000000,421.12442300,1612247399999,14318890.43908480,16890,184.50769200,6273579.89952355,0
1612247400000,33986.99000000,34200.00000000,33924.73000000,34178.21000000,1061.62177900,1612248299999,36185356.62841612,22777,744.40954600,25376974.98778641,0
1612248300000,34178.21000000,34321.61000000,34072.36000000,34295.01000000,1068.74801900,1612249199999,36579722.23922163,25412,640.83991000,21936062.44667150,0
1612249200000,34295.01000000,34400.00000000,34180.93000000,34192.29000000,947.54250200,1612250099999,32519349.23494080,20089,462.61554700,15876965.16756490,0
1612250100000,34192.28000000,34221.26000000,34136.55000000,34168.73000000,760.22144900,1612250999999,25983740.11800422,14512,299.90678400,10250684.71597372,0
1612251000000,34168.73000000,34380.65000000,34136.02000000,34301.75000000,794.09103600,1612251899999,27213300.08296452,16101,340.68731700,11672258.74985994,0
1612251900000,34303.83000000,34350.00000000,34200.00000000,34223.38000000,610.17992400,1612252799999,20914344.14407404,15325,257.07820000,8812751.22245005,0
1612252800000,34223.38000000,34491.91000000,34216.02000000,34417.62000000,1086.66578700,1612253699999,37373800.67391783,19775,579.55971900,19933112.21003433,0
1612253700000,34418.14000000,34453.42000000,34231.76000000,34270.00000000,646.59700600,1612254599999,22206786.38836863,14633,283.66549300,9742730.42746905,0
1612254600000,34269.99000000,34315.77000000,34080.00000000,34222.31000000,817.36683100,1612255499999,27940877.92909342,17787,439.79497800,15037550.37795668,0
1612255500000,34223.23000000,34683.63000000,34191.49000000,34663.87000000,2406.59460900,1612256399999,82875769.02523519,31952,1269.88594200,43745301.67559030,0
1612256400000,34663.87000000,35469.38000000,34663.87000000,35312.54000000,4131.15379900,1612257299999,145184030.84120326,72106,2360.81627900,82937552.56609179,0
1612257300000,35312.60000000,35668.10000000,35147.05000000,35249.99000000,2541.92647100,1612258199999,90045892.09605831,42441,1195.53084300,42356619.05322538,0
1612258200000,35247.44000000,35497.68000000,35160.00000000,35297.46000000,1209.69636500,1612259099999,42706272.20690685,24305,669.36523600,23632313.79125186,0
1612259100000,35299.15000000,35391.63000000,35178.02000000,35334.04000000,934.26806400,1612259999999,32978935.91207589,19512,489.90051500,17293814.22725758,0
1612260000000,35334.03000000,35434.70000000,35166.00000000,35166.01000000,979.91671700,1612260899999,34613006.16536196,19060,442.66181500,15638192.21825885,0
1612260900000,35166.01000000,35296.14000000,34910.48000000,35244.25000000,1350.69437700,1612261799999,47460101.24384342,26725,686.92631600,24144014.53962165,0
1612261800000,35244.26000000,35350.00000000,35146.03000000,35147.57000000,791.51334000,1612262699999,27896902.26194576,17317,411.64144200,14509033.04824054,0
1612262700000,35147.57000000,35189.26000000,35033.00000000,35160.24000000,787.92939800,1612263599999,27668703.59444756,18834,428.41342100,15045066.94568208,0
1612263600000,35160.24000000,35284.49000000,35109.58000000,35240.45000000,933.74318300,1612264499999,32866969.20151716,19217,525.75332400,18507007.87504084,0
1612264500000,35240.46000000,35266.66000000,34866.00000000,34892.97000000,1002.34099600,1612265399999,35159451.62058629,21828,443.04666000,15542777.43235192,0
1612265400000,34892.96000000,35042.51000000,34818.00000000,34920.00000000,1048.40087300,1612266299999,36618911.87205065,20832,548.26866200,19151680.78927743,0
1612266300000,34919.99000000,34947.00000000,34601.00000000,34720.15000000,1399.85093200,1612267199999,48710828.55976127,22228,805.42481400,28036047.81076473,0
1612267200000,34722.97000000,34918.03000000,34524.20000000,34868.70000000,1179.07712300,1612268099999,40931918.85114489,22339,675.43001600,23455075.96439529,0
1612268100000,34868.68000000,35000.00000000,34822.89000000,34908.31000000,664.38135300,1612268999999,23191727.27382250,14015,366.16919200,12781392.44367985,0
1612269000000,34908.32000000,34946.30000000,34805.00000000,34893.21000000,510.43415800,1612269899999,17805351.03792950,11411,245.91281800,8577732.93999733,0
1612269900000,34893.21000000,34929.00000000,34695.00000000,34779.91000000,530.06235300,1612270799999,18448729.52501418,13268,240.02745700,8353641.45361142,0
1612270800000,34779.90000000,34949.07000000,34745.13000000,34943.56000000,551.59579000,1612271699999,19227016.00313308,13166,303.75971300,10586523.40668358,0
1612271700000,34943.60000000,35200.00000000,34943.60000000,34967.83000000,1151.29910300,1612272599999,40398189.16041638,24605,599.04039800,21017344.79314646,0
1612272600000,34967.83000000,34967.83000000,34800.00000000,34826.69000000,771.79254000,1612273499999,26910604.32074142,16772,391.55622000,13652533.96573859,0
1612273500000,34826.68000000,34857.06000000,34731.70000000,34844.73000000,611.63690100,1612274399999,21295000.70275992,14169,269.19146700,9373020.61553960,0
1612274400000,34844.06000000,34932.50000000,34769.37000000,34798.96000000,545.33306800,1612275299999,19000768.62289143,14587,249.76214700,8702715.46129133,0
1612275300000,34798.95000000,34855.22000000,34507.00000000,34581.21000000,1100.78785100,1612276199999,38139028.52810941,24523,443.86284300,15379412.48080905,0
1612276200000,34579.47000000,34790.17000000,34333.00000000,34737.12000000,1063.68087100,1612277099999,36798859.31185476,23080,463.37989700,16035019.57177224,0
1612277100000,34737.13000000,34838.18000000,34695.20000000,34793.99000000,615.75390500,1612277999999,21412143.88241534,15575,307.97548000,10709124.67785282,0
1612278000000,34795.72000000,34852.28000000,34623.00000000,34836.62000000,624.43354900,1612278899999,21705707.66527539,16861,271.70872700,9444813.82380479,0
1612278900000,34836.62000000,35151.00000000,34732.66000000,34750.01000000,1261.05009400,1612279799999,44137042.13177019,33926,671.62479900,23512290.46422477,0
1612279800000,34750.10000000,34750.10000000,34548.26000000,34657.98000000,869.33943400,1612280699999,30122935.48667714,22014,429.68799000,14890068.00794032,0
1612280700000,34657.97000000,34710.94000000,34571.46000000,34708.47000000,658.77641400,1612281599999,22831726.20455253,18624,300.82335200,10426178.76309339,0
1612281600000,34708.47000000,34850.00000000,34556.85000000,34749.99000000,988.12358900,1612282499999,34307824.08964993,25666,482.19100100,16745057.44060253,0
1612282500000,34750.00000000,34890.31000000,34572.00000000,34872.51000000,874.29520200,1612283399999,30328576.29967389,21606,431.61463000,14974401.79929350,0
1612283400000,34872.21000000,35175.31000000,34872.21000000,35015.41000000,1503.11999800,1612284299999,52638350.38393367,35219,780.78731100,27346766.09320469,0
1612284300000,35016.80000000,35070.90000000,34847.40000000,34964.52000000,978.80481600,1612285199999,34255074.08879583,25107,408.34986400,14291218.28292805,0
1612285200000,34964.52000000,35021.85000000,34833.33000000,34876.64000000,676.53022500,1612286099999,23613010.96973851,19590,350.17589700,12222916.93283106,0
1612286100000,34876.63000000,34923.51000000,34756.00000000,34857.84000000,527.29641800,1612286999999,18379429.87123080,14707,245.76112300,8566651.82165646,0
1612287000000,34857.83000000,34920.00000000,34793.15000000,34832.69000000,568.55474300,1612287899999,19819578.78778836,14285,281.23318400,9803592.66468310,0
1612287900000,34832.69000000,34899.00000000,34738.00000000,34851.47000000,490.24186900,1612288799999,17066977.57786689,14700,202.23305500,7041048.83084792,0
1612288800000,34851.47000000,34949.99000000,34790.00000000,34869.93000000,446.05805600,1612289699999,15557300.00624876,14511,204.57617200,7135139.32396105,0
1612289700000,34869.93000000,34937.81000000,34797.45000000,34853.31000000,426.78824100,1612290599999,14875200.01844585,12644,187.92464800,6549660.91809864,0
1612290600000,34851.56000000,35046.58000000,34841.80000000,34991.77000000,679.20322700,1612291499999,23765827.97036581,16331,374.11750200,13090382.13553031,0
1612291500000,34991.78000000,35308.23000000,34990.77000000,35264.21000000,1191.21284000,1612292399999,41948076.39458985,23168,690.20401900,24305138.73553637,0
1612292400000,35264.66000000,35518.95000000,35090.91000000,35264.60000000,1354.20946400,1612293299999,47859225.01961074,29240,728.08760100,25745033.85416971,0
1612293300000,35269.51000000,35529.45000000,35215.81000000,35418.89000000,786.77348600,1612294199999,27840361.45552126,19035,426.45972600,15094496.27487278,0
1612294200000,35418.89000000,35530.00000000,35350.18000000,35408.13000000,679.73490300,1612295099999,24092327.69416083,16580,301.79511300,10697384.52651680,0
1612295100000,35411.03000000,35800.00000000,35411.03000000,35762.03000000,1290.72456500,1612295999999,45989227.95674322,28202,707.32456400,25199017.55384232,0
1612296000000,35762.05000000,35984.33000000,35700.93000000,35818.57000000,1762.79022900,1612296899999,63237647.19528062,34331,890.10618800,31932779.73146808,0
1612296900000,35818.57000000,35824.99000000,35552.33000000,35635.76000000,863.17218100,1612297799999,30804890.63234374,20534,364.77361100,13018795.11012207,0
1612297800000,35640.09000000,35640.82000000,35525.10000000,35584.46000000,595.38802700,1612298699999,21188533.24232843,16401,303.88242600,10814752.92124173,0
1612298700000,35584.46000000,35831.34000000,35570.44000000,35786.51000000,803.38957100,1612299599999,28672329.05767392,21695,441.53138300,15758524.10312656,0
1612299600000,35788.30000000,35875.53000000,35598.00000000,35654.24000000,857.65373400,1612300499999,30653076.34235590,21803,332.03521600,11869216.75283826,0
1612300500000,35654.23000000,35684.94000000,35558.90000000,35645.99000000,552.39063700,1612301399999,19677700.75129565,14713,235.55550200,8391735.41212958,0
1612301400000,35645.99000000,35879.28000000,35644.88000000,35812.10000000,569.77347800,1612302299999,20385433.22203633,15098,284.67611000,10185461.59998720,0
1612302300000,35812.10000000,35896.49000000,35636.36000000,35653.07000000,744.05981500,1612303199999,26630571.90344067,16804,331.28662100,11857642.24186898,0
1612303200000,35653.03000000,35699.79000000,35584.33000000,35618.56000000,462.94274900,1612304099999,16502586.22645523,15710,201.33125900,7177773.21748280,0
1612304100000,35619.22000000,35812.49000000,35583.29000000,35767.46000000,354.85922400,1612304999999,12672603.38415451,16075,174.92047700,6247982.25387564,0
1612305000000,35767.45000000,35774.63000000,35530.00000000,35560.01000000,433.51647000,1612305899999,15448127.23914778,16317,183.75924500,6548831.11217905,0
1612305900000,35560.01000000,35750.00000000,35560.00000000,35572.36000000,337.00747300,1612306799999,12015426.24188764,12722,163.19301500,5819114.94439409,0
1612306800000,35576.49000000,35699.38000000,35477.77000000,35527.37000000,431.41308900,1612307699999,15352315.53705448,14061,183.58521400,6533268.28364298,0
1612307700000,35527.37000000,35657.69000000,35523.84000000,35638.05000000,448.97983300,1612308599999,15980380.30850176,14059,228.93763200,8148356.56444006,0
1612308600000,35638.06000000,35668.13000000,35476.81000000,35650.52000000,475.46287600,1612309499999,16913955.85445132,15016,233.01481700,8290544.84807153,0
1612309500000,35650.53000000,35656.31000000,35466.00000000,35466.24000000,590.76637500,1612310399999,20999868.30731590,14629,257.56772000,9155378.52434299,0
1612310400000,35472.71000000,35627.00000000,35362.38000000,35565.52000000,792.06994000,1612311299999,28113899.81853501,17513,367.44125700,13046905.63184997,0
1612311300000,35568.43000000,36215.28000000,35556.86000000,36215.14000000,1718.77005000,1612312199999,61811813.59545576,33600,1029.72553800,37037505.86341515,0
1612312200000,36215.27000000,36234.38000000,36055.01000000,36208.11000000,869.06895500,1612313099999,31413225.68565022,18390,397.85441400,14380920.37457438,0
1612313100000,36208.12000000,36240.00000000,36084.33000000,36135.01000000,880.51616100,1612313999999,31846595.34165334,16740,408.07160400,14761705.94721402,0
1612314000000,36139.74000000,36349.64000000,36105.00000000,36128.10000000,982.74089200,1612314899999,35603258.41058631,19024,482.16082600,17468493.50503959,0
1612314900000,36129.44000000,36205.00000000,35957.78000000,35974.03000000,954.75338400,1612315799999,34461723.14607142,17498,389.51744600,14059289.15364589,0
1612315800000,35974.02000000,35994.49000000,35850.00000000,35951.78000000,790.15400600,1612316699999,28400052.67101625,16132,385.33525700,13850379.54438772,0
1612316700000,35951.78000000,36000.00000000,35843.21000000,35879.27000000,736.75090100,1612317599999,26451928.45989207,14311,396.06759300,14219911.96414985,0
1612317600000,35879.26000000,35945.88000000,35816.74000000,35904.00000000,776.48437700,1612318499999,27865941.23862948,14369,392.37184400,14080524.46361025,0
1612318500000,35907.87000000,36005.03000000,35872.98000000,35909.40000000,624.34930800,1612319399999,22430912.55326191,11543,284.93007400,10236427.65517552,0
1612319400000,35909.40000000,35998.22000000,35840.00000000,35973.00000000,708.83005000,1612320299999,25459172.32800382,12397,311.60525800,11191728.63968684,0
1612320300000,35975.02000000,36125.93000000,35878.59000000,35889.37000000,718.82153300,1612321199999,25865469.69164525,15712,335.54223500,12074894.50186043,0
1612321200000,35889.37000000,36089.89000000,35878.11000000,36084.71000000,628.41724200,1612322099999,22608958.08125597,12600,304.63439600,10961395.09019074,0
1612322100000,36084.70000000,36199.00000000,36060.60000000,36159.28000000,739.86346400,1612322999999,26728658.30978490,12194,300.99398100,10874509.26794466,0
1612323000000,36159.28000000,36200.00000000,36051.12000000,36193.28000000,556.24117900,1612323899999,20085540.67220193,10218,277.81794400,10031759.71693496,0
1612323900000,36193.28000000,36500.00000000,36188.00000000,36403.47000000,1081.51565100,1612324799999,39322034.24595109,20247,549.10118900,19970043.45551480,0
1612324800000,36403.47000000,36838.00000000,36403.47000000,36741.63000000,2042.79328400,1612325699999,74912839.42955445,38467,1162.22103200,42607207.26166608,0
1612325700000,36741.63000000,36810.00000000,36577.48000000,36686.40000000,760.83889800,1612326599999,27938555.61410097,22564,364.50062100,13386984.05417122,0
1612326600000,36686.41000000,36845.00000000,36487.86000000,36618.61000000,1002.38988900,1612327499999,36728696.23194846,28314,523.19643800,19169924.53430553,0
1612327500000,36618.60000000,36714.11000000,36491.86000000,36628.85000000,682.03244700,1612328399999,24965171.22857059,18876,350.86490800,12844585.27530708,0
1612328400000,36628.86000000,36690.14000000,36528.57000000,36550.00000000,595.07800500,1612329299999,21769504.23366081,14618,271.57358700,9935135.58565587,0
1612329300000,36550.00000000,36550.01000000,36412.00000000,36469.94000000,531.94915100,1612330199999,19410092.46156228,16585,254.64519700,9290889.58636711,0
1612330200000,36469.94000000,36522.86000000,36406.03000000,36417.37000000,594.66603000,1612331099999,21677597.91119301,16205,350.81744500,12789339.81041499,0
1612331100000,36417.37000000,36492.59000000,36377.10000000,36460.12000000,467.07339400,1612331999999,17013035.56733450,14866,262.76925000,9571365.06339106,0
1612332000000,36462.63000000,36674.45000000,36437.37000000,36590.78000000,658.21926300,1612332899999,24073339.57961953,14468,383.49700700,14025184.92175462,0
1612332900000,36590.78000000,36687.89000000,36534.65000000,36580.00000000,420.62191200,1612333799999,15394047.73185553,12085,229.95409300,8415509.65557501,0
1612333800000,36580.00000000,36789.00000000,36540.00000000,36690.74000000,763.84136000,1612334699999,28023086.05715178,14902,453.10280200,16622831.14784683,0
1612334700000,36690.74000000,36738.85000000,36435.96000000,36535.90000000,575.08814900,1612335599999,21045336.91799722,13644,279.94477900,10246119.08680436,0
1612335600000,36533.94000000,36590.08000000,36450.01000000,36489.55000000,683.82985500,1612336499999,24968669.00019346,12736,306.05698100,11173884.44864751,0
1612336500000,36489.55000000,36550.00000000,36384.67000000,36512.08000000,689.49796700,1612337399999,25154967.21381031,12760,327.53074300,11949502.54697179,0
1612337400000,36511.40000000,36520.00000000,36385.82000000,36430.83000000,481.49448400,1612338299999,17551305.35831868,10857,219.35756600,7996974.31163947,0
1612338300000,36430.84000000,36430.84000000,36231.66000000,36297.57000000,972.46176100,1612339199999,35321951.84010130,16852,424.05689500,15403788.15370122,0
1612339200000,36297.58000000,36299.98000000,35889.29000000,35922.02000000,1656.95683800,1612340099999,59750006.53187472,29089,680.14483500,24521321.18558649,0
1612340100000,35922.02000000,36061.53000000,35904.01000000,36027.89000000,799.40496400,1612340999999,28783698.14544823,16424,452.47974700,16292626.88032283,0
1612341000000,36027.88000000,36048.82000000,35640.93000000,36036.93000000,1112.74613800,1612341899999,39911466.93872057,23449,510.86545700,18326259.49329219,0
1612341900000,36036.92000000,36127.37000000,35944.00000000,36010.09000000,845.81304600,1612342799999,30486217.06924740,13919,395.61267700,14256936.62643004,0
1612342800000,36011.01000000,36036.00000000,35615.78000000,35641.95000000,1212.64117800,1612343699999,43397045.06501352,20586,697.26345400,24945836.81333480,0
1612343700000,35641.95000000,35830.19000000,35511.00000000,35806.45000000,1254.19443000,1612344599999,44743913.57959555,24232,663.64005300,23682808.10139312,0
1612344600000,35806.44000000,35921.89000000,35742.68000000,35820.01000000,572.67465900,1612345499999,20537454.95312752,13459,307.67732900,11035243.50212162,0
1612345500000,35820.47000000,35998.99000000,35736.74000000,35851.19000000,595.24157500,1612346399999,21342882.59181506,14448,295.03448500,10579720.76226849,0
1612346400000,35851.19000000,35874.19000000,35657.69000000,35744.29000000,580.42503600,1612347299999,20747010.23063578,15207,270.42483800,9667042.70517081,0
1612347300000,35744.29000000,35899.00000000,35725.30000000,35867.40000000,661.36709400,1612348199999,23699717.99882642,13452,423.63081300,15180124.62480234,0
1612348200000,35867.40000000,35928.33000000,35804.20000000,35867.87000000,425.96411300,1612349099999,15271134.94878682,10430,238.30054500,8543180.07566729,0
1612349100000,35867.86000000,36040.00000000,35867.86000000,35985.27000000,603.25214700,1612349999999,21682399.30262875,15017,317.65596500,11418821.49953621,0
1612350000000,35985.27000000,36141.92000000,35936.78000000,36008.25000000,814.04619400,1612350899999,29358104.27650894,18377,377.13341100,13601651.18521867,0
1612350900000,36008.25000000,36107.11000000,35984.35000000,36036.02000000,564.54535600,1612351799999,20347491.65590622,13457,252.50743800,9100716.78536050,0
1612351800000,36036.02000000,36238.38000000,36010.80000000,36142.25000000,607.85503200,1612352699999,21963493.93093240,13827,291.42489100,10529692.69062002,0
1612352700000,36144.61000000,36192.77000000,35855.31000000,35969.41000000,716.08134700,1612353599999,25786581.49614983,17297,313.26535500,11280115.67587961,0
1612353600000,35969.41000000,36322.96000000,35810.90000000,36312.64000000,892.04532800,1612354499999,32144992.13240363,22494,464.22509600,16730464.31913760,0
1612354500000,36311.08000000,36319.93000000,36160.00000000,36160.01000000,671.48027700,1612355399999,24332739.62791893,17561,298.12530400,10803133.11095922,0
1612355400000,36160.01000000,36285.71000000,36018.18000000,36201.57000000,695.37919200,1612356299999,25169077.02619908,19144,349.48636400,12650866.80310426,0
1612356300000,36200.74000000,36239.88000000,36114.93000000,36178.86000000,673.38692700,1612357199999,24350975.28759325,16469,351.09454300,12696481.27655032,0
1612357200000,36179.62000000,36411.88000000,35944.51000000,36308.61000000,1226.99876400,1612358099999,44380009.11101776,29444,606.80859200,21953869.45687599,0
1612358100000,36308.61000000,36720.56000000,36265.98000000,36624.14000000,1405.92678100,1612358999999,51404394.92290944,33533,666.27766900,24362126.05164641,0
1612359000000,36624.13000000,36704.21000000,36500.00000000,36628.14000000,956.13885900,1612359899999,34976136.34623903,22737,425.07529700,15549881.80364627,0
1612359900000,36628.14000000,36628.14000000,36459.19000000,36537.42000000,953.36201800,1612360799999,34847347.71026465,23083,407.88281600,14909032.50649261,0
1612360800000,36537.42000000,36760.53000000,36519.16000000,36583.26000000,1043.45105100,1612361699999,38228835.08015475,24648,487.39297800,17858557.45639454,0
1612361700000,36583.26000000,36649.98000000,36500.00000000,36573.27000000,842.30832800,1612362599999,30804237.74132140,19753,381.42979100,13950680.91474278,0
1612362600000,36572.51000000,36602.16000000,36369.56000000,36466.16000000,888.18854400,1612363499999,32398276.41001914,18906,400.20331500,14598958.62258982,0
1612363500000,36466.17000000,36610.00000000,36373.12000000,36548.60000000,884.71388100,1612364399999,32303434.18460971,19495,383.39659700,13996519.14115246,0
1612364400000,36548.59000000,36660.31000000,36540.79000000,36575.45000000,748.98707900,1612365299999,27410823.13500622,17429,344.15902900,12595750.18265655,0
1612365300000,36574.15000000,36835.99000000,36563.12000000,36758.05000000,1192.44748400,1612366199999,43774474.18425984,25764,652.77872400,23962738.11099829,0
1612366200000,36758.04000000,36899.00000000,36688.66000000,36798.01000000,1235.03956100,1612367099999,45473084.26654172,26260,615.55459300,22663134.47788861,0
1612367100000,36798.01000000,36917.27000000,36702.00000000,36850.00000000,903.75135200,1612367999999,33267623.21797246,20328,425.51996400,15664554.41371519,0
1612368000000,36850.00000000,37118.32000000,36790.31000000,36864.09000000,2169.54902000,1612368899999,80208809.07953987,43410,1232.16278300,45558771.06107279,0
1612368900000,36864.88000000,36896.20000000,36643.07000000,36761.46000000,1242.44915500,1612369799999,45665454.69306933,28663,642.54767200,23615331.26805100,0
1612369800000,36761.45000000,37100.03000000,36674.46000000,36976.85000000,1231.19516400,1612370699999,45462092.46524495,29720,619.17614400,22864080.36329237,0
1612370700000,36976.85000000,37221.42000000,36800.00000000,37146.67000000,1047.11117100,1612371599999,38813389.04262283,26685,620.18348300,22995543.03573028,0
1612371600000,37146.67000000,37158.44000000,36960.37000000,37045.22000000,919.49286900,1612372499999,34089545.08259322,23790,428.33681100,15881856.35512912,0
1612372500000,37041.87000000,37179.15000000,36972.40000000,36980.86000000,848.67116600,1612373399999,31473598.41511142,23648,401.45149600,14884708.47792972,0
1612373400000,36977.53000000,37116.56000000,36929.00000000,37013.77000000,1092.04799800,1612374299999,40406325.81637606,21892,616.27004400,22801354.65975894,0
1612374300000,37015.79000000,37179.69000000,36950.00000000,37176.86000000,629.32977700,1612375199999,23328081.59272453,18056,306.95124800,11377428.35523110,0
1612375200000,37176.87000000,37200.00000000,36950.00000000,36958.86000000,840.24231200,1612376099999,31132673.52185860,20193,445.28515200,16499021.29220676,0
1612376100000,36957.20000000,37075.00000000,36688.00000000,37059.99000000,1257.50440100,1612376999999,46356591.95660962,31832,565.86750900,20866351.18989856,0
1612377000000,37059.99000000,37188.10000000,36888.00000000,37061.83000000,893.56519000,1612377899999,33131647.56399547,22850,447.90562800,16605743.43857823,0
1612377900000,37061.83000000,37180.00000000,36990.66000000,37114.14000000,615.47655400,1612378799999,22831890.69742500,19650,326.75114900,12120952.31921598,0
1612378800000,37116.47000000,37136.00000000,36871.81000000,36918.68000000,782.02928400,1612379699999,28944418.36185643,22402,346.70136700,12834273.98656295,0
1612379700000,36918.68000000,36950.00000000,36800.00000000,36912.52000000,660.71541900,1612380599999,24360816.36208689,19955,300.57608800,11083254.55041772,0
1612380600000,36912.52000000,36925.00000000,36821.14000000,36857.25000000,541.07375300,1612381499999,19945746.94800394,15669,247.20544800,9113027.74576594,0
1612381500000,36858.89000000,36941.00000000,36788.88000000,36788.89000000,447.00641300,1612382399999,16470021.92921740,14931,207.50546600,7646948.46968192,0
1612382400000,36788.89000000,36814.85000000,36644.44000000,36781.05000000,856.84146400,1612383299999,31497304.15664110,20223,360.50736800,13252593.32199986,0
1612383300000,36781.06000000,36901.23000000,36781.06000000,36818.09000000,547.24094000,1612384199999,20166359.61396400,15749,273.50080900,10078768.43875316,0
1612384200000,36818.09000000,37043.46000000,36817.93000000,36978.07000000,617.91329700,1612385099999,22806064.29898855,19736,325.25554600,12006088.91761793,0
1612385100000,36978.08000000,37075.70000000,36905.21000000,37039.88000000,708.00428400,1612385999999,26184782.91294069,22204,344.19686100,12729340.47151327,0
1612386000000,37039.88000000,37137.93000000,36971.66000000,37052.81000000,823.34240000,1612386899999,30507080.06496400,24836,354.49003600,13136053.54406002,0
1612386900000,37052.81000000,37171.61000000,36965.52000000,37160.00000000,922.81708500,1612387799999,34201808.76195323,21126,452.29107800,16765411.48956177,0
1612387800000,37160.00000000,37400.00000000,37159.95000000,37399.99000000,1204.92511000,1612388699999,44941685.02835065,28173,621.38676300,23174606.57957361,0
1612388700000,37400.00000000,37420.51000000,37100.00000000,37256.97000000,762.66538700,1612389599999,28427875.85906523,20773,351.92013800,13121092.43206749,0
1612389600000,37256.97000000,37450.55000000,37234.68000000,37450.55000000,648.37515500,1612390499999,24210161.87209624,18388,314.56214300,11746963.25348804,0
1612390500000,37450.09000000,37509.74000000,37275.17000000,37365.09000000,1035.21465900,1612391399999,38756122.98161880,25542,404.70631400,15154916.16319961,0
1612391400000,37365.09000000,37493.50000000,37278.54000000,37372.34000000,505.27002300,1612392299999,18888219.36329438,17592,238.85953400,8928227.25719966,0
1612392300000,37372.34000000,37424.14000000,37232.72000000,37276.31000000,401.56071000,1612393199999,14982235.41142731,15529,180.10733900,6719830.86684400,0
1612393200000,37276.30000000,37478.78000000,37267.02000000,37453.91000000,526.25172600,1612394099999,19652897.40035744,17458,282.28642800,10543245.78523747,0
1612394100000,37458.76000000,37621.78000000,37454.63000000,37554.02000000,967.24991700,1612394999999,36310503.56642789,24037,498.15184400,18702180.39173984,0
1612395000000,37554.02000000,37655.00000000,37418.11000000,37476.52000000,679.50617000,1612395899999,25509857.88748654,19346,289.24855300,10861793.30314487,0
1612395900000,37472.82000000,37662.63000000,37416.19000000,37618.87000000,641.65817500,1612396799999,24076265.75017732,16677,292.99465300,10993819.88242270,0
1612396800000,37620.26000000,37944.81000000,37615.93000000,37886.69000000,1598.38733200,1612397699999,60415696.95700007,34808,1006.20430500,38030071.52616707,0
